n_mutations,group_1,group_2,n_pairs,RR,variant
9,Chelan County,Snohomish County,59,1.2312354703533512,Delta
9,Clallam County,Snohomish County,53,0.777026086499923,Delta
9,Clark County,Snohomish County,25,0.990566921839062,Delta
9,Cowlitz County,Snohomish County,11,0.6982718866827816,Delta
9,Douglas County,Snohomish County,39,1.3785919119798677,Delta
9,Ferry County,Snohomish County,5,0.9777854131701708,Delta
9,Franklin County,Snohomish County,23,0.8554122694359899,Delta
9,Garfield County,Snohomish County,0,0,Delta
9,Grant County,Snohomish County,41,1.2243992710731892,Delta
9,Grays Harbor County,Snohomish County,18,1.3147090615637478,Delta
9,Island County,Snohomish County,13,0.8252304115341965,Delta
9,Jefferson County,Snohomish County,7,1.0608971732896353,Delta
9,King County,Snohomish County,810,1.0097549547482207,Delta
9,Kitsap County,Snohomish County,16,1.1757128846846177,Delta
9,Kittitas County,Snohomish County,22,0.836175111952422,Delta
9,Klickitat County,Snohomish County,0,0,Delta
9,Lewis County,Snohomish County,99,1.103243909198255,Delta
9,Lincoln County,Snohomish County,0,0,Delta
9,Mason County,Snohomish County,1,0.1707681566663397,Delta
9,Okanogan County,Snohomish County,11,1.688226966536852,Delta
9,Pacific County,Snohomish County,10,1.154718011743821,Delta
9,Pend Oreille County,Snohomish County,5,1.262972825344804,Delta
9,Pierce County,Snohomish County,149,0.8306006112060725,Delta
9,Skagit County,Snohomish County,102,1.0800899481027353,Delta
9,Snohomish County,Snohomish County,174,0.8642645667578701,Delta
9,Spokane County,Snohomish County,171,1.1010601115698515,Delta
9,Stevens County,Snohomish County,13,1.608357230643179,Delta
9,Thurston County,Snohomish County,54,1.0294420010357648,Delta
