"","label","time","subgroup"
"576","leaf_575","92.6077803615714","3"
"577","leaf_576","92.5849848593036","2"
"578","leaf_577","92.5717840312513","4"
"579","leaf_578","92.5422865664035","2"
"580","leaf_579","92.5379769520911","2"
"581","leaf_580","92.5234530936373","3"
"582","leaf_581","92.5056572393808","2"
"583","leaf_582","92.4989166361867","2"
"584","leaf_583","92.4678422610549","2"
"585","leaf_584","92.4246404593443","1"
"586","leaf_585","92.3751782646388","4"
"587","leaf_586","92.369894188213","3"
"588","leaf_587","92.352280009362","3"
"589","leaf_588","92.3355952898414","2"
"590","leaf_589","92.3173394569362","2"
"591","leaf_590","92.2896061658285","0"
"592","leaf_591","92.2683598928982","4"
"593","leaf_592","92.2433214729776","2"
"594","leaf_593","92.203087292271","0"
"595","leaf_594","92.1725012366719","4"
"596","leaf_595","92.1713611535269","2"
"597","leaf_596","92.0967646523752","1"
"598","leaf_597","92.0755030923139","0"
"599","leaf_598","92.0515779585203","3"
"600","leaf_599","92.0494859475599","4"
"601","leaf_600","92.0455163084789","2"
"602","leaf_601","92.0369145184844","2"
"603","leaf_602","92.0277208214674","2"
"604","leaf_603","92.0172496986936","2"
"605","leaf_604","92.0057250924519","4"
"606","leaf_605","91.9824999197509","2"
"607","leaf_606","91.9819039525218","4"
"608","leaf_607","91.9816681018483","3"
"609","leaf_608","91.9810449184321","2"
"610","leaf_609","91.9439708883081","3"
"611","leaf_610","91.8942399202649","1"
"612","leaf_611","91.8741659231538","2"
"613","leaf_612","91.8607323098992","2"
"614","leaf_613","91.8484505799648","2"
"615","leaf_614","91.8221141387863","4"
"616","leaf_615","91.7379323444663","2"
"617","leaf_616","91.7333543160149","4"
"618","leaf_617","91.7046098031062","2"
"619","leaf_618","91.6842834629388","3"
"620","leaf_619","91.6673803286776","3"
"621","leaf_620","91.6525046645638","4"
"622","leaf_621","91.6416811906345","4"
"623","leaf_622","91.6236297977051","2"
"624","leaf_623","91.619399514131","2"
"625","leaf_624","91.6158828699201","4"
"626","leaf_625","91.598474600668","2"
"627","leaf_626","91.585604463922","2"
"628","leaf_627","91.5847224634135","4"
"629","leaf_628","91.5844892840564","1"
"630","leaf_629","91.5456334541817","2"
"631","leaf_630","91.5420206335185","2"
"632","leaf_631","91.5360481429723","2"
"633","leaf_632","91.5344143703964","4"
"634","leaf_633","91.5017731046861","2"
"635","leaf_634","91.4692268097971","4"
"636","leaf_635","91.348468583646","2"
"637","leaf_636","91.334749232499","2"
"638","leaf_637","91.3340028400766","4"
"639","leaf_638","91.3183917830286","2"
"640","leaf_639","91.29823356633","3"
"641","leaf_640","91.2794970579143","3"
"642","leaf_641","91.2783581366377","2"
"643","leaf_642","91.2640168191266","2"
"644","leaf_643","91.2329738253231","2"
"645","leaf_644","91.1982178028389","4"
"646","leaf_645","91.192512956196","0"
"647","leaf_646","91.1805920450807","1"
"648","leaf_647","91.1789120333478","4"
"649","leaf_648","91.1259797925502","2"
"650","leaf_649","91.0931237429155","2"
"651","leaf_650","91.04705685079","4"
"652","leaf_651","91.0077079501974","2"
"653","leaf_652","90.9913335459338","2"
"654","leaf_653","90.9662467988114","4"
"655","leaf_654","90.8796445389077","4"
"656","leaf_655","90.8485009308129","1"
"657","leaf_656","90.8403860600319","4"
"658","leaf_657","90.824786393343","3"
"659","leaf_658","90.8181915318496","4"
"660","leaf_659","90.8136496044545","2"
"661","leaf_660","90.7690852993939","0"
"662","leaf_661","90.7681005519867","0"
"663","leaf_662","90.7571859314284","4"
"664","leaf_663","90.6762123014727","2"
"665","leaf_664","90.6356654501107","2"
"666","leaf_665","90.6347222539783","2"
"667","leaf_666","90.625856028625","3"
"668","leaf_667","90.6214191396829","1"
"669","leaf_668","90.5572163622861","3"
"670","leaf_669","90.5457347625902","3"
"671","leaf_670","90.4843601640814","3"
"672","leaf_671","90.4447946533256","2"
"673","leaf_672","90.4278191521017","3"
"674","leaf_673","90.4003130459561","4"
"675","leaf_674","90.3197713882875","2"
"676","leaf_675","90.3172914197688","2"
"677","leaf_676","90.3093628554045","3"
"678","leaf_677","90.291006640606","0"
"679","leaf_678","90.2245586921727","4"
"680","leaf_679","90.1923359307725","2"
"681","leaf_680","90.1892207058625","2"
"682","leaf_681","90.1802104189305","2"
"683","leaf_682","90.1779509780938","2"
"684","leaf_683","90.1678236972868","2"
"685","leaf_684","90.1619164791374","4"
"686","leaf_685","90.1482546224719","2"
"687","leaf_686","90.1101169709115","2"
"688","leaf_687","90.1057247488185","0"
"689","leaf_688","90.1051253547546","3"
"690","leaf_689","90.09258804047","2"
"691","leaf_690","90.0882723223372","4"
"692","leaf_691","90.0571271053274","2"
"693","leaf_692","90.0239719626364","3"
"694","leaf_693","89.9923349160619","1"
"695","leaf_694","89.9796081498114","2"
"696","leaf_695","89.970786742449","2"
"697","leaf_696","89.970186594567","3"
"698","leaf_697","89.9658770596416","2"
"699","leaf_698","89.9639776126509","2"
"700","leaf_699","89.9614636385911","2"
"701","leaf_700","89.9574760415964","2"
"702","leaf_701","89.9466014112735","3"
"703","leaf_702","89.8856253874757","2"
"704","leaf_703","89.8626535973869","2"
"705","leaf_704","89.8534856195036","4"
"706","leaf_705","89.7699737004107","2"
"707","leaf_706","89.7605839593082","2"
"708","leaf_707","89.7526801865172","2"
"709","leaf_708","89.7501571316654","2"
"710","leaf_709","89.7473278828811","4"
"711","leaf_710","89.7411138599488","2"
"712","leaf_711","89.7393743531016","4"
