period,i_imput,n_pairs,n_west_before_east,prop_west_before_east,lower_prop,upper_prop
Wave 6,599,485455,308172,0.6348106415630697,0.6334541246089669,0.6361650233687639
Wave 7,599,31639,16966,0.5362369227851702,0.53072209880762,0.54174292309466765
Wave 4,600,10470,7315,0.6986628462273161,0.6897542513869422,0.7074249234924749
Wave 5,600,12574,6830,0.5431843486559568,0.5344259285943705,0.5519162699860534
Wave 6,600,485140,312184,0.6434926000742054,0.6421426522908987,0.6448402737178635
Wave 7,600,31606,17239,0.5454344111877492,0.5399238857003579,0.5509338618099483
Wave 4,601,10475,7257,0.6927923627684964,0.683840291203832,0.7016023185321559
Wave 5,601,12574,6830,0.5431843486559568,0.5344259285943705,0.5519162699860534
Wave 6,601,485392,309413,0.6374497313511553,0.6360952060132893,0.6388020794571416
Wave 7,601,31691,17096,0.539459152440756,0.5339511718325453,0.5449575405428738
Wave 4,602,10491,7283,0.6942140882661328,0.6852798226136464,0.7030054079544578
Wave 5,602,12581,6951,0.552499801287656,0.5437566160714413,0.5612107893307994
Wave 6,602,485228,312713,0.6444661066550158,0.6431170974081281,0.6458128267479725
Wave 7,602,31628,17093,0.5404388516504364,0.5349261141829025,0.5459417388353927
Wave 4,603,10480,7264,0.6931297709923664,0.6841824393205534,0.7019348059902202
Wave 5,603,12565,6841,0.5444488658973339,0.5356888475427619,0.5531815899864423
Wave 6,603,485330,307511,0.6336121814023448,0.6322545594752524,0.634967686618275
Wave 7,603,31550,16419,0.5204120443740096,0.5148814446912177,0.5259376597231703
Wave 4,604,10490,7236,0.6897998093422307,0.6808316256796548,0.6986282856813893
Wave 5,604,12591,6887,0.5469780001588436,0.5382303625965956,0.5556968500405219
Wave 6,604,485350,310504,0.6397527557432781,0.6384000227440216,0.6411032748363086
Wave 7,604,31659,17075,0.539341103635617,0.5338302416019471,0.5448423921818191
Wave 4,605,10477,7258,0.692755559797652,0.6838040731120002,0.7015649850236337
Wave 5,605,12588,6890,0.5473466793771846,0.5385984903059551,0.5560658479072098
Wave 6,605,485319,309395,0.6375085253204593,0.6361539447946452,0.6388609273552733
Wave 7,605,31588,16871,0.5340952260352032,0.5285745323555807,0.5396076041340508
Wave 4,606,10473,7300,0.6970304592762341,0.6881102975930858,0.7058053502231223
Wave 5,606,12564,6835,0.5440146450175104,0.5352537353573175,0.5527485249039502
Wave 6,606,485112,310609,0.6402830686521875,0.6389304344501187,0.6416334794557936
Wave 7,606,31630,17024,0.5382232058172621,0.5327089867681242,0.5437281148799455
Wave 4,607,10495,7311,0.6966174368747022,0.6877035234261767,0.7053866889987195
Wave 5,607,12558,6855,0.5458671763019589,0.5371065154757636,0.5545996561714889
Wave 6,607,485243,311219,0.6413673149329305,0.6400157504902751,0.6427166393964788
Wave 7,607,31615,16879,0.5338921398070536,0.5283736845080887,0.5394023361258473
Wave 4,608,10480,7238,0.690648854961832,0.6816827089607,0.6994745338935933
Wave 5,608,12566,6836,0.5440076396625816,0.5352474225876303,0.5527408355758084
Wave 6,608,485414,310390,0.6394335556864862,0.6380806534599437,0.6407842493551026
Wave 7,608,31487,16113,0.5117350017467527,0.5061968336191297,0.5172702986159547
Wave 4,609,10484,7315,0.6977298740938573,0.6888199462331834,0.7064941683432743
Wave 5,609,12568,6867,0.5463876511775939,0.5376311796540463,0.555115644672162
Wave 6,609,485279,312094,0.6431228221291257,0.6417727596890097,0.6444706169403651
Wave 7,609,31713,16898,0.5328414214990698,0.52733088350309,0.5383439813247592
Wave 4,610,10490,7305,0.6963775023832222,0.6874595639890204,0.705150887130257
Wave 5,610,12546,6845,0.5455922206280887,0.5368269894404438,0.5543294129535558
Wave 6,610,485382,309771,0.6382004277043648,0.6368464880425118,0.6395521781972898
Wave 7,610,31578,16728,0.5297358920767623,0.5242117782292245,0.5352527512657306
Wave 4,611,10478,7254,0.6923076923076923,0.683353227598098,0.7011204395033951
Wave 5,611,12576,6836,0.5435750636132316,0.5348178185870611,0.5523055744102062
Wave 6,611,485262,310259,0.6393638900222972,0.6380107192420087,0.6407148526564946
Wave 7,611,31595,16492,0.5219813261592025,0.5164552217743382,0.5275020706667471
Wave 4,612,10467,7318,0.6991497086080061,0.6902436822357509,0.7079088157743111
Wave 5,612,12563,6842,0.5446151396959324,0.5358546288463566,0.5533482498042347
Wave 6,612,485426,310423,0.6394857300597825,0.6381328867974789,0.6408363639923282
Wave 7,612,31609,16759,0.5301970957638648,0.5246759496458716,0.5357108819370744
Wave 4,613,10476,7247,0.6917716685757923,0.6828122684174611,0.7005897195563926
Wave 5,613,12572,6847,0.5446229716831054,0.535865625181768,0.5533529322904989
Wave 6,613,485359,311370,0.6415251391238238,0.6401738661614318,0.6428741701423518
Wave 7,613,31597,16887,0.534449473051239,0.5289297935590087,0.5399607529595527
Wave 4,614,10497,7292,0.6946746689530342,0.68574653790886,0.7034595968010041
Wave 5,614,12588,6847,0.5439307276771529,0.5351781183290043,0.5526564103249142
Wave 6,614,485453,312815,0.6443775195539012,0.6430287489862554,0.6457240034321642
Wave 7,614,31602,16450,0.520536674893994,0.51501068293524,0.5260576603483862
Wave 4,615,10502,7340,0.6989144924776233,0.6900216526503495,0.7076610769994969
Wave 5,615,12568,6825,0.5430458306810948,0.5342851412035315,0.5517800937925008
Wave 6,615,485467,310880,0.6403730840613265,0.6390210186173326,0.6417229263075979
Wave 7,615,31642,16937,0.5352695784084445,0.529754370589671,0.5407761989256535
Wave 4,616,10490,7350,0.7006673021925643,0.69178327622123,0.7094036135686435
Wave 5,616,12569,6864,0.5461054976529557,0.5373490051297872,0.5548336876283091
Wave 6,616,485221,311148,0.6412500695559343,0.6398983781590579,0.6425995227300765
Wave 7,616,31561,16658,0.5278033015430437,0.5222767023349685,0.5333231139320727
Wave 4,617,10464,7254,0.6932339449541285,0.6842804834967181,0.7020448147086525
Wave 5,617,12597,6781,0.5383027705009129,0.52954692426008,0.5470351565213903
Wave 6,617,485113,312256,0.6436768340572196,0.6423270026112156,0.6450243883167638
Wave 7,617,31511,16547,0.5251182126876329,0.5195859731939976,0.5306443110588934
Wave 4,618,10472,7228,0.6902215431627197,0.6812487172848841,0.6990541097780485
Wave 5,618,12573,6872,0.5465680426310348,0.5378135615173,0.5552939463580401
Wave 6,618,485336,312122,0.6431049829396541,0.6417549850560313,0.6444527137434491
Wave 7,618,31651,16881,0.5333480774699062,0.5278324347363305,0.5388556030595609
Wave 4,619,10483,7226,0.6893064962319947,0.6803315956340682,0.6981419596872712
Wave 5,619,12558,6820,0.5430801082974996,0.5343159526356293,0.5518177954473873
Wave 6,619,485261,312999,0.6450116535225373,0.6436631500988887,0.6463578593034445
Wave 7,619,31547,16672,0.5284813135955876,0.5229538230118855,0.5340018487657985
Wave 4,620,10502,7303,0.6953913540278043,0.6864709158620855,0.7041681298815328
Wave 5,620,12588,6886,0.5470289164283445,0.5382802987571371,0.5557487083350091
Wave 6,620,485070,311380,0.6419279691590905,0.6405766249547178,0.6432770636977855
Wave 7,620,31666,16967,0.5358112802374787,0.5302985293944827,0.5413153185025307
Wave 4,621,10479,7329,0.6993987975951904,0.6904999194764536,0.7081507414072313
Wave 5,621,12580,6944,0.5519872813990461,0.5432429632359157,0.5606997141845408
Wave 6,621,485571,309527,0.6374495181961032,0.6360952427652039,0.6388016172014077
Wave 7,621,31602,16421,0.5196190114549712,0.5140927248222962,0.5251405152955844
Wave 4,622,10492,7283,0.6941479222264583,0.6852135790237139,0.7029393818624484
Wave 5,622,12559,6841,0.5447089736443984,0.5359471779905859,0.5534433021633489
Wave 6,622,485467,311290,0.641217631682483,0.6398662567302088,0.642566770060396
Wave 7,622,31578,16576,0.5249224143390968,0.5193959819971758,0.5304427663746752
Wave 4,623,10463,7277,0.6954984230144318,0.6865619879868822,0.7042905798993923
Wave 5,623,12593,6869,0.5454617644723259,0.5367128327928018,0.5541828420753071
Wave 6,623,485211,311147,0.641261224498208,0.6399095283056825,0.6426106822450787
Wave 7,623,31672,16937,0.5347625663046224,0.529249650064535,0.5402670267177859
Wave 4,624,10467,7308,0.6981943250214961,0.6892807311189479,0.7069617052476326
Wave 5,624,12580,6826,0.5426073131955484,0.5338503031322066,0.5513381911132358
Wave 6,624,485208,312650,0.6443628299615834,0.6430137060187664,0.6457096662927403
Wave 7,624,31588,16715,0.5291566417626947,0.5236330992175763,0.5346730732250677
Wave 4,625,10477,7289,0.6957144220673857,0.6867857157433094,0.7044988841410226
Wave 5,625,12577,6851,0.5447244970978771,0.535969029574127,0.5534525273510148
Wave 6,625,485381,311592,0.6419534345184504,0.6406025450049285,0.6433020754048566
Wave 7,625,31559,16908,0.5357584207357647,0.530236263927087,0.5412718482919956
Wave 4,626,10496,7250,0.6907393292682927,0.6817807882267504,0.6995575512429626
Wave 5,626,12583,6900,0.5483588969244219,0.5396103489973917,0.557077792056734
Wave 6,626,485667,310039,0.6383777361854933,0.6370243365760475,0.6397289451039522
Wave 7,626,31630,16584,0.5243123616819475,0.518790231867598,0.529828569789318
Wave 4,627,10476,7296,0.6964490263459335,0.6875256107586757,0.7052276418852982
Wave 5,627,12593,6903,0.5481616771222108,0.5394163506286931,0.5568774952549017
Wave 6,627,485447,312815,0.6443854838942253,0.6430367116721677,0.6457319692724751
Wave 7,627,31574,16477,0.5218534237030468,0.5163254296873477,0.5273760854802648
Wave 4,628,10471,7261,0.6934390220609302,0.6844901631631821,0.7022452334287272
